Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,13.500000,13.500000,13.030000,13.310000,13.120140,1400
2017-01-04,13.450000,13.450000,13.290000,13.390000,13.198998,4800
2017-01-05,13.310000,13.320000,13.300000,13.300000,13.110283,3000
2017-01-06,13.300000,13.300000,13.300000,13.300000,13.110283,0
2017-01-09,13.300000,13.300000,13.300000,13.300000,13.110283,0
2017-01-10,13.300000,13.400000,12.730000,13.390000,13.198998,4500
2017-01-11,13.400000,13.400000,13.400000,13.400000,13.258364,200
2017-01-12,13.400000,13.490000,13.320000,13.430000,13.288048,1600
2017-01-13,13.360000,13.400000,13.360000,13.400000,13.258364,400
2017-01-17,13.020000,13.020000,13.020000,13.020000,12.882380,1200
2017-01-18,13.270000,13.400000,13.270000,13.400000,13.258364,3600
2017-01-19,13.400000,13.400000,13.400000,13.400000,13.258364,1000
2017-01-20,13.390000,14.460000,13.360000,13.940000,13.792656,6500
2017-01-23,13.490000,13.780000,13.490000,13.700000,13.555193,14900
2017-01-24,13.580000,13.750000,13.580000,13.700000,13.555193,8400
2017-01-25,13.650000,13.650000,13.120000,13.480000,13.337519,8000
2017-01-26,13.740000,13.740000,13.680000,13.680000,13.535405,600
2017-01-27,13.670000,13.730000,13.540000,13.680000,13.535405,7700
2017-01-30,13.650000,14.350000,13.650000,14.000000,13.852022,12700
2017-01-31,13.780000,14.500000,13.780000,14.160000,14.010330,3500
2017-02-01,14.550000,14.550000,14.250000,14.300000,14.148851,2800
2017-02-02,14.040000,14.290000,14.040000,14.290000,14.138957,900
2017-02-03,14.000000,14.270000,14.000000,14.270000,14.119168,2400
2017-02-06,14.310000,14.310000,14.310000,14.310000,14.158747,200
2017-02-07,14.300000,14.370000,14.190000,14.340000,14.188429,5900
2017-02-08,14.000000,14.200000,14.000000,14.160000,14.010330,600
2017-02-09,14.330000,14.330000,14.330000,14.330000,14.178535,100
2017-02-10,14.440000,14.960000,14.440000,14.960000,14.801876,5900
2017-02-13,14.490000,15.190000,14.490000,15.000000,14.841452,6300
2017-02-14,14.770000,14.990000,14.760000,14.990000,14.831557,1300
2017-02-15,14.910000,14.990000,14.860000,14.860000,14.702932,1600
2017-02-16,14.860000,14.860000,14.860000,14.860000,14.702932,0
2017-02-17,14.800000,15.090000,14.670000,15.090000,14.930501,1100
2017-02-21,15.090000,15.090000,15.090000,15.090000,14.930501,0
