Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,32.000000,32.500000,31.350000,31.650000,31.650000,289800
2017-01-04,31.900000,32.200001,31.799999,32.150002,32.150002,320600
2017-01-05,32.049999,32.250000,30.900000,30.900000,30.900000,270100
2017-01-06,30.900000,31.100000,30.750000,30.900000,30.900000,173300
2017-01-09,30.850000,31.150000,30.410000,30.600000,30.600000,115700
2017-01-10,30.750000,31.500000,30.549999,31.450001,31.450001,200100
2017-01-11,31.500000,31.600000,31.049999,31.500000,31.500000,230100
2017-01-12,31.450001,31.549999,30.530001,30.950001,30.950001,162500
2017-01-13,29.700001,30.000000,28.700001,29.100000,29.100000,751100
2017-01-17,28.799999,29.100000,27.730000,28.750000,28.750000,623000
2017-01-18,28.900000,29.600000,28.799999,29.250000,29.250000,425500
2017-01-19,29.299999,29.299999,28.900000,29.200001,29.200001,254300
2017-01-20,29.250000,29.430000,28.840000,29.100000,29.100000,272800
2017-01-23,28.950001,28.950001,27.900000,28.100000,28.100000,258100
2017-01-24,27.350000,28.799999,26.600000,28.450001,28.450001,790500
2017-01-25,28.500000,28.900000,26.799999,26.900000,26.900000,638400
2017-01-26,26.750000,27.150000,26.700001,26.950001,26.950001,393800
2017-01-27,26.799999,26.900000,26.180000,26.200001,26.200001,255900
2017-01-30,26.100000,26.400000,25.350000,25.650000,25.650000,512300
2017-01-31,25.650000,26.330000,25.010000,26.200001,26.200001,338900
2017-02-01,26.299999,26.650000,26.049999,26.299999,26.299999,268500
2017-02-02,26.150000,26.350000,25.980000,26.100000,26.100000,252400
2017-02-03,26.250000,26.500000,26.000000,26.049999,26.049999,473600
2017-02-06,25.900000,26.200001,25.389999,26.049999,26.049999,515500
2017-02-07,26.150000,26.250000,25.480000,25.750000,25.750000,274300
2017-02-08,25.600000,25.850000,25.200001,25.600000,25.600000,296900
2017-02-09,25.600000,26.299999,25.600000,26.000000,26.000000,289100
2017-02-10,26.200001,26.250000,25.680000,26.000000,26.000000,284600
2017-02-13,26.100000,26.549999,26.049999,26.299999,26.299999,425900
2017-02-14,26.200001,26.799999,26.129999,26.350000,26.350000,343100
2017-02-15,26.400000,26.480000,26.100000,26.299999,26.299999,132400
2017-02-16,26.250000,26.700001,25.799999,26.700001,26.700001,514000
2017-02-17,26.650000,26.850000,26.450001,26.750000,26.750000,322300
2017-02-21,26.900000,27.850000,26.900000,27.549999,27.549999,430400
2017-02-22,27.650000,27.850000,27.250000,27.350000,27.350000,309200
2017-02-23,27.500000,27.629999,26.879999,27.450001,27.450001,184100
2017-02-24,27.350000,27.350000,27.030001,27.299999,27.299999,150900
2017-02-27,27.200001,27.650000,27.129999,27.650000,27.650000,188900
2017-02-28,27.450001,27.549999,27.100000,27.299999,27.299999,457100
2017-03-01,27.650000,28.200001,27.500000,28.150000,28.150000,241200
2017-03-02,28.049999,28.100000,27.049999,27.200001,27.200001,230800
2017-03-03,27.299999,27.350000,27.000000,27.150000,27.150000,194600
2017-03-06,27.000000,27.049999,26.299999,26.700001,26.700001,179100
2017-03-07,26.750000,26.799999,26.400000,26.500000,26.500000,176600
2017-03-08,26.600000,27.000000,26.400000,26.600000,26.600000,263800
2017-03-09,26.600000,26.700001,26.200001,26.650000,26.650000,187400
2017-03-10,26.850000,26.850000,26.200001,26.600000,26.600000,189900
2017-03-13,26.549999,26.950001,26.180000,26.350000,26.350000,183300
2017-03-14,26.150000,26.350000,25.900000,26.299999,26.299999,162000
2017-03-15,26.350000,26.799999,26.330000,26.700001,26.700001,227800
2017-03-16,26.900000,27.000000,26.750000,26.799999,26.799999,108200
2017-03-17,26.799999,27.100000,26.379999,26.900000,26.900000,429400
2017-03-20,26.850000,27.049999,26.650000,26.750000,26.750000,147100
2017-03-21,26.850000,26.900000,25.650000,26.049999,26.049999,296800
2017-03-22,25.850000,26.200001,25.299999,26.000000,26.000000,429400
2017-03-23,26.100000,26.250000,25.750000,25.799999,25.799999,221300
2017-03-24,25.900000,26.299999,25.799999,26.000000,26.000000,283200
2017-03-27,25.600000,26.549999,25.450001,26.500000,26.500000,218400
2017-03-28,26.450001,27.049999,26.250000,26.700001,26.700001,241100
2017-03-29,26.500000,27.450001,25.650000,27.200001,27.200001,334800
2017-03-30,27.299999,28.200001,27.200001,28.200001,28.200001,390900
2017-03-31,28.150000,28.250000,27.700001,27.950001,27.950001,348900
2017-04-03,27.950001,28.049999,26.799999,26.850000,26.850000,215500
2017-04-04,26.799999,27.400000,26.750000,27.250000,27.250000,217800
2017-04-05,27.400000,27.629999,26.549999,26.799999,26.799999,286800
2017-04-06,26.799999,27.000000,26.500000,26.900000,26.900000,199100
2017-04-07,26.799999,27.200001,26.600000,27.200001,27.200001,180600
