Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,28.709999,28.709999,28.500000,28.600000,28.034813,3500
2017-01-04,28.650000,28.969999,28.500000,28.790001,28.221060,2800
2017-01-05,28.930000,28.990000,28.760000,28.850000,28.279871,4400
2017-01-06,29.000000,29.450001,27.990000,29.030001,28.456316,5100
2017-01-09,29.299999,29.450001,29.010000,29.270000,28.691574,7600
2017-01-10,29.090000,29.350000,29.090000,29.139999,28.564140,2800
2017-01-11,29.100000,29.240000,29.100000,29.100000,28.524933,3800
2017-01-12,29.250000,29.250000,28.740000,28.770000,28.201454,5300
2017-01-13,28.750000,28.990000,28.680000,28.680000,28.113232,6100
2017-01-17,28.990000,29.350000,28.990000,29.340000,28.760189,5400
2017-01-18,29.400000,29.450001,29.000000,29.299999,28.720978,5900
2017-01-19,29.450001,29.450001,29.250000,29.250000,28.671967,7600
2017-01-20,29.500000,29.990000,29.500000,29.500000,28.917027,3300
2017-01-23,29.730000,30.100000,29.730000,29.879999,29.289516,2900
2017-01-24,30.070000,30.070000,29.900000,30.000000,29.407145,2800
2017-01-25,30.040001,32.400002,29.910000,31.830000,31.200981,3000
2017-01-26,32.000000,32.230000,31.260000,31.260000,30.642246,3300
2017-01-27,31.500000,31.500000,31.299999,31.299999,30.681456,300
2017-01-30,31.700001,32.200001,31.350000,31.990000,31.357819,3700
2017-01-31,30.139999,30.850000,30.100000,30.500000,29.897264,8600
2017-02-01,30.180000,30.180000,29.010000,29.280001,28.701376,7000
2017-02-02,29.059999,29.389999,29.059999,29.250000,28.671967,1200
2017-02-03,29.049999,29.280001,29.020000,29.200001,28.622957,1300
2017-02-06,29.410000,29.650000,29.299999,29.480000,28.897421,1500
2017-02-07,30.219999,30.219999,29.700001,29.700001,29.113075,600
2017-02-08,29.549999,29.730000,29.549999,29.730000,29.142481,500
2017-02-09,29.830000,29.830000,29.830000,29.830000,29.240507,200
2017-02-10,29.870001,30.200001,29.870001,30.000000,29.407145,1600
2017-02-13,30.299999,30.299999,30.200001,30.200001,29.801874,700
2017-02-14,29.900000,30.000000,29.900000,30.000000,29.604509,700
2017-02-15,29.459999,30.900000,29.459999,29.820000,29.426882,1700
2017-02-16,29.820000,29.820000,29.820000,29.820000,29.426882,0
2017-02-17,29.820000,30.000000,29.250000,29.250000,28.864397,900
2017-02-21,29.480000,29.540001,29.350000,29.350000,28.963078,1100
2017-02-22,29.540001,29.719999,29.410000,29.639999,29.249256,900
2017-02-23,29.940001,29.940001,29.940001,29.940001,29.545301,600
2017-02-24,29.580000,31.000000,29.250000,29.250000,28.864397,2600
2017-02-27,30.850000,30.850000,30.809999,30.809999,30.403831,800
2017-02-28,29.379999,30.799999,29.379999,29.639999,29.249256,3000
2017-03-01,30.549999,30.549999,30.420000,30.420000,30.018972,2700
2017-03-02,30.410000,30.410000,30.320000,30.320000,29.920290,1000
2017-03-03,30.059999,30.059999,30.059999,30.059999,29.663717,100
2017-03-06,30.700001,30.700001,30.700001,30.700001,30.295282,500
2017-03-07,29.889999,30.360001,29.889999,30.360001,29.959763,300
2017-03-08,30.400000,30.410000,30.219999,30.410000,30.009104,1000
2017-03-09,30.250000,30.250000,30.000000,30.250000,29.851215,900
2017-03-10,30.250000,30.250000,30.000000,30.000000,29.604509,1700
2017-03-13,30.250000,30.250000,30.000000,30.010000,29.614378,1000
2017-03-14,30.020000,30.250000,30.000000,30.250000,29.851215,600
2017-03-15,30.100000,30.100000,30.010000,30.010000,29.614378,700
2017-03-16,30.100000,30.100000,30.000000,30.000000,29.604509,6200
2017-03-17,30.049999,30.070000,30.049999,30.049999,29.653851,800
2017-03-20,30.059999,30.059999,30.000000,30.000000,29.604509,1300
2017-03-21,30.230000,30.230000,30.000000,30.000000,29.604509,1800
2017-03-22,29.850000,29.850000,29.500000,29.600000,29.209784,3900
2017-03-23,29.750000,29.750000,29.340000,29.750000,29.357803,1200
2017-03-24,29.830000,30.049999,29.799999,30.049999,29.653851,600
2017-03-27,29.920000,30.059999,29.920000,30.020000,29.624247,1000
2017-03-28,29.530001,29.650000,29.530001,29.650000,29.259125,1000
2017-03-29,29.700001,29.700001,29.459999,29.700001,29.308464,1000
2017-03-30,29.700001,30.430000,29.700001,30.430000,30.028841,1800
2017-03-31,30.430000,30.430000,30.430000,30.430000,30.028841,0
2017-04-03,30.090000,30.090000,30.000000,30.000000,29.604509,1400
2017-04-04,29.900000,29.900000,29.900000,29.900000,29.505827,400
2017-04-05,30.110001,30.250000,30.110001,30.250000,29.851215,600
2017-04-06,30.290001,30.760000,30.290001,30.760000,30.354490,1000
2017-04-07,30.809999,30.990000,30.510000,30.990000,30.581457,1900
2017-04-10,30.379999,31.000000,30.379999,30.990000,30.581457,1300
2017-04-11,30.980000,31.000000,30.500000,30.850000,30.443304,1600
2017-04-12,30.980000,30.980000,30.790001,30.889999,30.482775,2400
2017-04-13,30.969999,30.969999,30.379999,30.900000,30.492643,1000
2017-04-17,31.000000,31.000000,30.500000,30.900000,30.492643,2000
2017-04-18,29.870001,30.950001,29.870001,30.299999,29.900553,700
2017-04-19,30.299999,30.299999,30.299999,30.299999,29.900553,0
2017-04-20,30.570000,30.570000,29.900000,29.900000,29.505827,800
2017-04-21,30.370001,30.400000,30.059999,30.059999,29.663717,1000
2017-04-24,30.719999,30.750000,30.700001,30.709999,30.305149,2000
2017-04-25,30.750000,31.000000,30.700001,31.000000,30.591326,3000
2017-04-26,31.000000,31.000000,30.889999,30.889999,30.482775,1500
2017-04-27,30.350000,30.709999,30.350000,30.709999,30.305149,600
2017-04-28,30.400000,30.750000,30.400000,30.750000,30.344622,700
2017-05-01,30.820000,30.820000,30.820000,30.820000,30.413700,200
2017-05-02,30.760000,30.850000,30.750000,30.750000,30.344622,1500
2017-05-03,30.900000,31.000000,30.900000,30.950001,30.541985,1200
2017-05-04,31.000000,31.000000,30.690001,30.850000,30.443304,3900
2017-05-05,30.990000,30.990000,30.660000,30.750000,30.344622,1200
2017-05-08,30.870001,31.000000,30.750000,31.000000,30.791597,1600
