Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,25.900000,26.400000,25.600000,25.900000,25.520731,89000
2017-01-04,25.850000,26.129999,25.549999,25.799999,25.422195,110400
2017-01-05,25.700001,25.750000,25.299999,25.700001,25.323660,73300
2017-01-06,25.650000,25.700001,25.450001,25.500000,25.126589,44600
2017-01-09,25.400000,25.450001,24.900000,25.000000,24.633911,65800
2017-01-10,24.850000,26.250000,24.850000,26.100000,25.717802,412600
2017-01-11,25.950001,26.500000,25.750000,26.500000,26.111944,107000
2017-01-12,26.500000,26.500000,25.700001,25.799999,25.422195,214000
2017-01-13,26.830000,26.850000,26.000000,26.400000,26.013411,348500
2017-01-17,25.900000,26.100000,25.299999,25.299999,24.929516,134800
2017-01-18,25.600000,26.230000,25.299999,26.150000,25.767071,222200
2017-01-19,26.250000,26.639999,25.750000,25.750000,25.372927,69400
2017-01-20,25.750000,26.200001,25.750000,26.000000,25.619267,88500
2017-01-23,26.000000,26.450001,25.549999,25.750000,25.372927,67400
2017-01-24,25.950001,26.450001,25.700001,26.400000,26.013411,315300
2017-01-25,26.500000,26.950001,26.500000,26.750000,26.358284,174400
2017-01-26,26.750000,26.980000,26.299999,26.350000,25.964144,143700
2017-01-27,26.549999,26.549999,25.950001,25.950001,25.569998,82700
2017-01-30,25.700001,26.049999,25.160000,25.549999,25.175856,148000
2017-01-31,25.400000,25.750000,25.350000,25.500000,25.126589,130800
2017-02-01,25.900000,26.000000,25.100000,25.200001,24.830984,115700
2017-02-02,25.150000,25.200001,24.650000,24.700001,24.338303,61600
2017-02-03,25.150000,25.700001,25.000000,25.700001,25.323660,109900
2017-02-06,25.400000,25.549999,25.100000,25.150000,24.781713,99600
2017-02-07,25.100000,25.200001,24.650000,24.950001,24.702507,68300
2017-02-08,24.750000,24.750000,24.100000,24.549999,24.306475,51600
2017-02-09,24.600000,24.900000,24.450001,24.850000,24.603498,78100
2017-02-10,24.950001,25.100000,24.750000,25.000000,24.752010,63500
2017-02-13,25.299999,25.549999,24.850000,25.350000,25.098539,97500
2017-02-14,25.330000,25.650000,25.299999,25.450001,25.197546,65200
2017-02-15,25.450001,25.600000,25.190001,25.549999,25.296555,52100
2017-02-16,25.400000,25.600000,25.250000,25.549999,25.296555,131000
2017-02-17,25.549999,25.549999,25.150000,25.250000,24.999531,76900
2017-02-21,25.250000,25.350000,25.049999,25.299999,25.049034,91000
2017-02-22,25.250000,25.549999,25.100000,25.500000,25.247051,73500
2017-02-23,25.500000,25.500000,25.250000,25.350000,25.098539,111000
2017-02-24,25.100000,25.450001,25.000000,25.299999,25.049034,78400
2017-02-27,25.150000,25.600000,25.150000,25.450001,25.197546,49700
2017-02-28,25.400000,25.400000,24.900000,25.000000,24.752010,84000
2017-03-01,25.450001,25.879999,25.350000,25.600000,25.346058,71500
2017-03-02,25.450001,25.549999,24.850000,24.850000,24.603498,50200
2017-03-03,25.049999,25.150000,24.799999,25.000000,24.752010,38800
2017-03-06,24.650000,24.950001,24.500000,24.799999,24.553995,54500
2017-03-07,24.799999,24.950001,24.549999,24.600000,24.355978,55900
