Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,38.500000,39.000000,38.500000,39.000000,38.307644,1400
2017-01-04,38.700001,38.700001,38.400002,38.500000,37.816521,1300
2017-01-05,38.799999,38.799999,38.799999,38.799999,38.111195,200
2017-01-06,38.500000,38.709999,38.500000,38.709999,38.022789,900
2017-01-09,38.709999,38.709999,38.709999,38.709999,38.022789,0
2017-01-10,38.500000,38.500000,38.500000,38.500000,37.816521,300
2017-01-11,38.500000,38.549999,38.500000,38.549999,37.865631,500
2017-01-12,38.549999,38.549999,38.549999,38.549999,37.865631,0
2017-01-13,38.619999,38.619999,38.619999,38.619999,37.934387,600
2017-01-17,38.619999,38.619999,38.619999,38.619999,37.934387,0
2017-01-18,39.630001,39.630001,39.630001,39.630001,38.926464,300
2017-01-19,38.700001,39.000000,38.700001,39.000000,38.307644,800
2017-01-20,39.000000,39.000000,39.000000,39.000000,38.307644,0
2017-01-23,39.889999,39.889999,39.599998,39.599998,38.896992,700
2017-01-24,39.599998,39.599998,39.599998,39.599998,38.896992,0
2017-01-25,39.400002,39.400002,39.400002,39.400002,38.700546,400
2017-01-26,39.750000,39.750000,39.680000,39.680000,38.975574,300
2017-01-27,39.500000,39.500000,39.500000,39.500000,38.798771,200
2017-01-30,39.700001,39.700001,39.200001,39.200001,38.504097,2100
2017-01-31,39.000000,39.000000,39.000000,39.000000,38.307644,200
2017-02-01,39.450001,39.450001,39.450001,39.450001,38.749657,100
2017-02-02,39.450001,39.450001,39.450001,39.450001,38.749657,0
2017-02-03,40.000000,40.000000,40.000000,40.000000,39.289894,2700
2017-02-06,40.000000,40.000000,40.000000,40.000000,39.289894,0
2017-02-07,40.500000,40.500000,40.500000,40.500000,39.781013,300
2017-02-08,40.500000,40.500000,40.500000,40.500000,39.781013,0
2017-02-09,40.560001,40.560001,40.560001,40.560001,39.839954,500
2017-02-10,39.200001,39.250000,39.200001,39.200001,38.504097,800
2017-02-13,39.500000,40.549999,39.500000,40.549999,39.830128,3100
2017-02-14,40.509998,41.139999,40.509998,41.139999,40.409653,4200
2017-02-15,39.450001,40.549999,39.400002,40.150002,39.437233,2200
2017-02-16,40.250000,40.650002,40.250000,40.549999,39.830128,2200
2017-02-17,40.000000,42.000000,40.000000,42.000000,41.254387,10100
2017-02-21,41.009998,41.009998,40.869999,41.000000,40.272137,2600
2017-02-22,41.009998,41.500000,41.000000,41.500000,40.763264,1600
2017-02-23,41.049999,41.099998,41.000000,41.000000,40.272137,1100
2017-02-24,40.650002,41.000000,40.650002,41.000000,40.539101,800
