Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,45.450001,46.540001,43.820000,44.049999,42.908085,5500
2017-01-04,44.000000,44.000000,43.160000,43.750000,42.615860,2600
2017-01-05,43.799999,44.570000,42.650002,42.950001,41.836597,2600
2017-01-06,43.349998,45.000000,43.349998,44.380001,43.229530,1800
2017-01-09,43.830002,45.000000,43.549999,43.549999,42.421043,900
2017-01-10,42.650002,44.200001,42.650002,44.200001,43.054195,2700
2017-01-11,43.299999,43.299999,42.349998,42.450001,41.349567,4000
2017-01-12,42.000000,42.000000,41.549999,41.799999,40.716412,3200
2017-01-13,42.349998,43.750000,42.099998,43.750000,42.615860,1800
2017-01-17,43.150002,43.250000,42.400002,42.400002,41.300858,2500
2017-01-18,42.500000,42.500000,40.750000,41.150002,40.083263,2800
2017-01-19,40.950001,40.950001,40.250000,40.250000,39.206593,1600
2017-01-20,40.250000,42.000000,40.250000,41.150002,40.083263,2800
2017-01-23,41.200001,42.000000,40.400002,40.750000,39.693630,2700
2017-01-24,43.000000,43.000000,40.330002,41.349998,40.278072,4200
2017-01-25,41.430000,41.849998,41.349998,41.849998,41.053028,2400
2017-01-26,41.650002,43.500000,40.849998,41.700001,40.905888,5300
2017-01-27,41.730000,41.730000,41.599998,41.599998,40.807793,1200
2017-01-30,41.400002,42.049999,41.000000,41.849998,41.053028,3100
2017-01-31,41.750000,41.900002,40.750000,41.500000,40.709698,2300
2017-02-01,41.900002,41.900002,41.250000,41.250000,40.464455,1300
2017-02-02,41.299999,41.299999,40.250000,40.750000,39.973980,2800
2017-02-03,40.599998,41.599998,40.549999,41.599998,40.807793,4900
2017-02-06,42.150002,42.150002,40.900002,40.900002,40.121124,1100
2017-02-07,41.099998,41.099998,41.000000,41.099998,40.317310,700
2017-02-08,41.349998,41.349998,40.250000,40.650002,39.875885,1400
2017-02-09,41.000000,41.400002,40.750000,41.400002,40.611603,3300
2017-02-10,41.250000,42.000000,41.200001,41.599998,40.807793,4900
2017-02-13,41.599998,42.000000,40.709999,41.900002,41.102081,2600
2017-02-14,41.799999,41.950001,41.480000,41.950001,41.151131,3700
2017-02-15,41.299999,41.950001,41.049999,41.950001,41.151131,5300
2017-02-16,41.500000,41.849998,41.299999,41.299999,40.513504,3000
2017-02-17,42.150002,42.150002,41.549999,42.000000,41.200176,4800
2017-02-21,42.139999,42.250000,41.730000,41.750000,40.954937,1400
2017-02-22,41.349998,42.299999,41.060001,41.950001,41.151131,1500
2017-02-23,42.450001,42.450001,41.950001,41.950001,41.151131,900
2017-02-24,41.750000,42.250000,41.750000,41.900002,41.102081,1000
2017-02-27,42.349998,42.349998,41.500000,42.250000,41.445412,2400
2017-02-28,41.450001,41.549999,41.400002,41.400002,40.611603,3000
2017-03-01,41.900002,42.340000,41.700001,42.299999,41.494461,2800
2017-03-02,42.349998,42.500000,41.650002,42.250000,41.445412,2100
2017-03-03,41.799999,42.299999,41.759998,42.299999,41.494461,1400
2017-03-06,42.299999,42.299999,41.349998,41.349998,40.562553,1100
2017-03-07,41.299999,41.299999,41.299999,41.299999,40.513504,1500
2017-03-08,41.250000,41.250000,41.250000,41.250000,40.464455,1800
2017-03-09,41.049999,41.099998,41.049999,41.099998,40.317310,500
2017-03-10,41.750000,42.049999,40.459999,40.549999,39.777786,4700
2017-03-13,40.349998,40.529999,40.299999,40.299999,39.532547,5300
2017-03-14,40.500000,40.700001,40.500000,40.500000,39.728737,900
2017-03-15,40.950001,41.500000,40.599998,41.200001,40.415413,5400
2017-03-16,42.000000,42.000000,41.700001,42.000000,41.200176,2700
2017-03-17,41.250000,45.799999,41.080002,45.549999,44.682571,75000
2017-03-20,44.299999,45.000000,41.900002,44.099998,43.260181,8100
2017-03-21,43.750000,43.750000,42.349998,42.400002,41.592556,5800
2017-03-22,42.450001,42.450001,41.549999,41.549999,40.758743,2900
2017-03-23,41.599998,41.799999,41.200001,41.799999,41.003986,1400
2017-03-24,43.400002,43.400002,41.799999,42.299999,41.494461,1200
2017-03-27,42.150002,42.150002,40.650002,41.450001,40.660648,3400
2017-03-28,41.000000,42.000000,41.000000,42.000000,41.200176,1400
2017-03-29,41.150002,41.150002,41.150002,41.150002,40.366364,700
2017-03-30,41.070000,42.099998,41.070000,42.099998,41.298271,4200
2017-03-31,42.000000,43.000000,41.400002,42.950001,42.132088,3400
2017-04-03,42.700001,42.950001,41.599998,42.299999,41.494461,6000
2017-04-04,41.000000,43.000000,41.000000,41.849998,41.053028,2200
2017-04-05,42.150002,42.150002,41.549999,41.549999,40.758743,3100
2017-04-06,41.549999,41.560001,41.200001,41.500000,40.709698,4900
2017-04-07,41.849998,42.000000,41.700001,41.700001,40.905888,3300
