Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,38.689999,38.700001,37.400002,38.020000,38.020000,9700
2017-01-04,38.049999,39.080002,38.049999,39.080002,39.080002,6600
2017-01-05,38.939999,38.939999,37.910000,38.270000,38.270000,8500
2017-01-06,38.169998,38.279999,37.169998,37.799999,37.799999,11500
2017-01-09,37.060001,38.560001,37.060001,38.060001,38.060001,4600
2017-01-10,38.290001,38.619999,38.070000,38.560001,38.560001,12200
2017-01-11,38.720001,39.220001,38.349998,38.919998,38.919998,20300
2017-01-12,39.200001,39.200001,38.770000,38.770000,38.770000,2600
2017-01-13,39.549999,39.990002,38.070000,38.869999,38.869999,9400
2017-01-17,38.750000,38.990002,38.610001,38.820000,38.820000,6700
2017-01-18,38.889999,39.270000,38.889999,39.009998,39.009998,12900
2017-01-19,38.990002,38.990002,38.509998,38.639999,38.639999,6400
2017-01-20,38.570000,39.000000,38.509998,38.849998,38.849998,8900
2017-01-23,39.000000,39.310001,38.919998,39.180000,39.180000,6300
2017-01-24,39.369999,39.459999,39.189999,39.389999,39.389999,13500
2017-01-25,39.099998,39.790001,39.099998,39.380001,39.380001,3300
2017-01-26,39.080002,39.790001,38.560001,39.169998,39.169998,9500
2017-01-27,39.820000,39.830002,38.500000,39.139999,39.139999,6000
2017-01-30,38.840000,39.130001,38.549999,38.660000,38.660000,16400
2017-01-31,38.810001,39.680000,38.810001,39.509998,39.509998,16800
2017-02-01,39.520000,40.959999,38.680000,39.020000,39.020000,5900
2017-02-02,39.110001,39.549999,38.810001,39.240002,39.240002,6000
2017-02-03,39.799999,40.180000,38.790001,40.180000,40.180000,2500
2017-02-06,40.180000,40.180000,38.110001,38.650002,38.650002,10900
2017-02-07,39.000000,39.950001,38.500000,38.689999,38.689999,23100
2017-02-08,38.570000,38.820000,38.490002,38.590000,38.590000,16200
2017-02-09,38.610001,39.799999,38.610001,39.180000,39.180000,3400
2017-02-10,39.099998,39.099998,38.540001,39.070000,39.070000,3100
2017-02-13,39.000000,39.080002,38.580002,39.080002,39.080002,7900
2017-02-14,38.849998,39.139999,38.549999,38.910000,38.910000,6400
2017-02-15,38.740002,39.000000,38.720001,38.910000,38.910000,3500
2017-02-16,39.639999,39.639999,39.000000,39.000000,39.000000,2800
2017-02-17,39.389999,39.770000,39.090000,39.380001,39.380001,10100
2017-02-21,40.099998,40.900002,39.360001,39.849998,39.849998,11600
2017-02-22,39.970001,40.080002,39.520000,39.630001,39.630001,4300
2017-02-23,39.810001,40.380001,39.590000,40.349998,40.349998,3700
2017-02-24,40.070000,40.939999,40.070000,40.189999,40.189999,1600
2017-02-27,40.450001,40.450001,39.500000,39.779999,39.779999,8300
2017-02-28,39.959999,40.099998,39.500000,39.680000,39.680000,16000
2017-03-01,39.849998,40.099998,39.310001,40.000000,40.000000,21200
2017-03-02,39.880001,40.000000,39.009998,39.599998,39.599998,8900
2017-03-03,39.349998,39.840000,37.299999,38.049999,38.049999,14600
2017-03-06,37.900002,38.240002,37.750000,37.919998,37.919998,7800
2017-03-07,37.770000,38.150002,37.000000,37.110001,37.110001,12200
2017-03-08,37.000000,37.480000,37.000000,37.110001,37.110001,6100
2017-03-09,37.200001,37.200001,36.820000,37.000000,37.000000,9400
