Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,13.300000,13.300000,13.050000,13.200000,12.848728,39500
2017-01-04,13.300000,13.300000,13.000000,13.100000,12.751390,12300
2017-01-05,13.100000,13.200000,12.850000,13.050000,12.702721,5500
2017-01-06,13.150000,13.400000,12.830000,13.200000,12.848728,20200
2017-01-09,12.950000,13.400000,12.950000,13.100000,12.751390,9200
2017-01-10,13.200000,13.300000,13.150000,13.200000,12.848728,7000
2017-01-11,13.100000,13.950000,13.100000,13.800000,13.432761,12400
2017-01-12,13.850000,14.250000,13.850000,14.100000,13.724779,10900
2017-01-13,14.050000,14.200000,13.980000,14.150000,13.773447,30100
2017-01-17,14.150000,14.150000,13.850000,14.000000,13.627439,18000
2017-01-18,13.950000,14.150000,13.900000,14.050000,13.676108,21700
2017-01-19,14.050000,14.100000,13.350000,13.400000,13.043406,12200
2017-01-20,13.350000,13.400000,13.000000,13.200000,12.848728,23600
2017-01-23,13.300000,13.450000,13.100000,13.400000,13.043406,9100
2017-01-24,13.100000,14.250000,13.100000,14.100000,13.724779,6900
2017-01-25,14.150000,14.250000,14.050000,14.200000,13.822116,11600
2017-01-26,13.870000,14.050000,13.870000,14.000000,13.627439,2700
2017-01-27,14.050000,14.050000,13.850000,13.900000,13.530100,3900
2017-01-30,13.850000,13.900000,13.850000,13.850000,13.481432,6800
2017-01-31,13.900000,14.000000,13.850000,13.900000,13.530100,9500
2017-02-01,13.850000,13.950000,13.450000,13.500000,13.140745,14000
2017-02-02,13.700000,13.800000,13.230000,13.450000,13.092076,15100
2017-02-03,13.850000,13.900000,13.470000,13.800000,13.432761,22600
2017-02-06,14.000000,14.200000,14.000000,14.100000,13.724779,13500
2017-02-07,14.100000,14.250000,14.050000,14.200000,13.822116,10500
2017-02-08,14.220000,14.500000,13.850000,13.850000,13.481432,7800
2017-02-09,13.550000,13.950000,13.550000,13.950000,13.578770,4500
2017-02-10,14.150000,14.300000,13.850000,13.950000,13.578770,9200
2017-02-13,14.000000,14.100000,13.850000,14.050000,13.676108,6500
2017-02-14,13.900000,14.100000,13.900000,14.050000,13.676108,5700
2017-02-15,13.950000,14.080000,13.860000,14.080000,13.705311,2400
2017-02-16,13.750000,14.200000,13.300000,13.930000,13.559303,18100
2017-02-17,14.000000,14.200000,13.760000,14.150000,13.773447,10300
2017-02-21,13.930000,14.000000,13.880000,14.000000,13.627439,3200
2017-02-22,14.150000,14.150000,13.610000,13.750000,13.384092,4600
2017-02-23,13.900000,13.900000,13.650000,13.850000,13.481432,2500
2017-02-24,14.000000,14.030000,13.900000,13.900000,13.530100,2000
2017-02-27,14.100000,14.100000,13.950000,13.950000,13.578770,7000
2017-02-28,13.950000,13.950000,13.150000,13.350000,12.994738,18000
2017-03-01,13.350000,13.730000,13.350000,13.600000,13.238085,7400
2017-03-02,13.690000,14.050000,13.600000,13.950000,13.578770,12600
2017-03-03,14.050000,14.050000,13.730000,13.750000,13.384092,8600
2017-03-06,14.500000,14.500000,13.750000,13.950000,13.578770,10000
2017-03-07,13.900000,14.300000,13.900000,13.900000,13.530100,2900
2017-03-08,13.920000,14.030000,13.550000,13.550000,13.304272,3100
2017-03-09,13.450000,13.900000,13.400000,13.400000,13.156991,2400
2017-03-10,13.120000,13.790000,12.750000,12.750000,12.518780,8600
2017-03-13,12.800000,13.250000,12.600000,13.150000,12.911525,10000
2017-03-14,13.000000,13.200000,12.980000,13.100000,12.862432,5200
2017-03-15,13.300000,13.850000,13.300000,13.850000,13.598831,10600
2017-03-16,13.550000,14.000000,13.550000,13.950000,13.697018,24900
2017-03-17,14.000000,14.000000,13.700000,13.800000,13.549738,33800
2017-03-20,14.250000,14.250000,13.500000,13.650000,13.402457,7900
2017-03-21,14.100000,14.100000,13.200000,13.200000,12.960618,7100
2017-03-22,13.350000,13.350000,12.900000,13.050000,12.813338,9800
2017-03-23,13.190000,14.100000,13.150000,13.850000,13.598831,8900
2017-03-24,14.150000,14.150000,13.500000,13.500000,13.255178,2600
2017-03-27,13.500000,13.500000,13.280000,13.350000,13.107899,2100
2017-03-28,13.200000,13.400000,13.000000,13.050000,12.813338,7900
2017-03-29,13.300000,13.450000,13.200000,13.300000,13.058805,4200
2017-03-30,13.630000,13.630000,13.150000,13.350000,13.107899,14800
2017-03-31,13.300000,13.500000,13.100000,13.300000,13.058805,22000
2017-04-03,13.350000,13.350000,13.000000,13.050000,12.813338,19900
2017-04-04,13.100000,13.300000,12.950000,13.050000,12.813338,12700
2017-04-05,13.050000,13.150000,12.950000,12.950000,12.715152,8900
2017-04-06,12.950000,13.050000,12.750000,12.950000,12.715152,12800
2017-04-07,13.000000,13.150000,12.750000,12.750000,12.518780,12000
2017-04-10,12.900000,12.900000,12.250000,12.400000,12.175126,8200
2017-04-11,12.500000,13.050000,12.400000,12.950000,12.715152,14300
2017-04-12,12.950000,12.950000,12.650000,12.650000,12.420592,7300
2017-04-13,12.500000,12.500000,12.040000,12.050000,11.831473,8400
2017-04-17,12.050000,12.600000,12.040000,12.600000,12.371500,8500
2017-04-18,12.700000,12.850000,12.550000,12.600000,12.371500,15100
2017-04-19,12.750000,12.950000,12.620000,12.800000,12.567873,7600
2017-04-20,13.150000,13.250000,13.050000,13.200000,12.960618,14100
2017-04-21,13.200000,13.800000,13.200000,13.650000,13.402457,8600
2017-04-24,13.700000,13.900000,13.350000,13.700000,13.451551,11000
