Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,66.349998,70.510002,66.339996,70.050003,69.484100,214300
2017-01-04,71.360001,72.500000,70.120003,70.410004,69.841194,109700
2017-01-05,70.510002,71.730003,70.150002,70.959999,70.386742,142900
2017-01-06,70.849998,72.699997,70.320000,71.980003,71.398506,137600
2017-01-09,71.629997,72.480003,70.959999,71.879997,71.299309,106400
2017-01-10,71.699997,75.300003,71.699997,75.150002,74.542892,151000
2017-01-11,76.589996,76.589996,72.610001,73.779999,73.183960,137600
2017-01-12,73.830002,74.059998,72.510002,72.900002,72.311073,65900
2017-01-13,72.669998,74.059998,72.610001,73.050003,72.459862,54300
2017-01-17,73.129997,73.580002,72.739998,73.000000,72.410263,78700
2017-01-18,72.349998,73.400002,72.349998,73.040001,72.449936,48300
2017-01-19,73.269997,73.500000,71.139999,72.309998,71.725830,202100
2017-01-20,72.940002,74.940002,72.550003,74.790001,74.185806,140500
2017-01-23,74.809998,78.000000,73.300003,77.910004,77.280602,166300
2017-01-24,77.730003,78.790001,77.410004,78.449997,77.816231,172100
2017-01-25,78.300003,78.300003,77.250000,78.110001,77.478981,84800
2017-01-26,77.629997,78.099998,76.529999,77.160004,76.536659,99300
2017-01-27,77.160004,77.160004,75.449997,76.040001,75.425705,49600
2017-01-30,76.139999,76.139999,74.779999,75.309998,74.701607,62500
2017-01-31,74.639999,75.989998,73.029999,75.139999,74.532974,64100
2017-02-01,74.339996,75.599998,74.339996,75.269997,74.661926,121700
2017-02-02,75.510002,78.330002,75.330002,76.739998,76.120049,122900
2017-02-03,76.940002,77.959999,76.209999,77.720001,77.092140,67300
2017-02-06,77.260002,78.290001,77.239998,78.110001,77.478981,99900
2017-02-07,78.650002,79.940002,77.870003,78.430000,77.796394,92800
2017-02-08,78.430000,80.230003,77.019997,79.959999,79.314034,118900
2017-02-09,79.809998,82.800003,79.440002,82.489998,81.823593,152400
2017-02-10,83.199997,85.669998,82.720001,84.599998,83.916550,190300
2017-02-13,85.279999,85.279999,81.809998,82.500000,81.833511,178400
2017-02-14,82.849998,84.930000,82.849998,84.769997,84.085182,109100
2017-02-15,84.510002,87.000000,84.400002,85.739998,85.047340,126100
2017-02-16,83.110001,84.720001,80.599998,80.879997,80.226601,134200
2017-02-17,81.089996,81.870003,79.349998,80.610001,79.958786,235700
2017-02-21,81.110001,83.000000,80.629997,82.910004,82.240211,71400
2017-02-22,82.760002,83.000000,81.480003,82.660004,81.992226,64600
2017-02-23,82.919998,83.000000,81.449997,81.540001,80.881271,43400
2017-02-24,81.000000,81.040001,79.099998,79.150002,78.510582,110400
2017-02-27,77.930000,78.489998,76.339996,77.779999,77.151642,149700
2017-02-28,77.949997,78.410004,76.849998,77.059998,76.437462,75300
2017-03-01,77.550003,81.250000,77.550003,80.720001,80.067902,80100
2017-03-02,80.410004,81.400002,79.410004,80.300003,79.651291,193300
2017-03-03,80.510002,82.360001,80.510002,82.029999,81.367317,139700
2017-03-06,82.150002,82.339996,81.000000,81.449997,80.792000,95000
2017-03-07,81.449997,81.629997,80.449997,81.459999,80.801918,206700
2017-03-08,80.930000,82.750000,80.750000,81.290001,80.633293,89400
2017-03-09,80.449997,82.199997,80.440002,81.180000,80.524178,192800
2017-03-10,81.739998,83.239998,80.370003,82.029999,81.367317,126900
2017-03-13,82.279999,83.190002,81.099998,82.889999,82.220367,43200
2017-03-14,82.050003,83.400002,81.980003,82.570000,81.902954,100400
2017-03-15,82.650002,83.610001,81.750000,83.260002,82.587379,58700
2017-03-16,83.160004,85.709999,82.260002,85.290001,84.600975,163700
2017-03-17,84.709999,85.389999,82.660004,82.839996,82.170761,107100
2017-03-20,82.620003,85.250000,82.620003,84.879997,84.194283,36600
2017-03-21,85.430000,86.410004,83.000000,84.160004,83.480118,100300
2017-03-22,84.059998,84.589996,82.879997,83.989998,83.311478,79300
2017-03-23,84.000000,86.470001,83.830002,84.830002,84.144699,123600
2017-03-24,85.339996,86.690002,84.980003,85.800003,85.106865,91400
2017-03-27,84.510002,85.519997,83.699997,84.290001,83.609055,104500
2017-03-28,84.199997,85.360001,83.730003,84.709999,84.025665,55100
2017-03-29,83.550003,84.930000,83.050003,83.519997,82.845268,149000
2017-03-30,83.510002,85.050003,83.489998,84.449997,83.767761,107000
2017-03-31,84.099998,86.900002,84.099998,86.699997,85.999588,123300
2017-04-03,87.099998,89.000000,87.000000,88.129997,87.418037,156600
2017-04-04,88.239998,88.959999,86.080002,87.040001,86.336845,151700
2017-04-05,87.629997,88.629997,86.709999,86.839996,86.138458,64500
2017-04-06,87.449997,89.449997,86.339996,86.790001,86.088867,73100
2017-04-07,86.800003,88.769997,86.800003,88.239998,87.527138,105200
2017-04-10,88.239998,88.449997,86.559998,87.410004,86.703857,136500
2017-04-11,86.750000,87.000000,84.500000,85.029999,84.343079,103100
2017-04-12,84.989998,86.370003,84.239998,84.370003,83.688416,120600
2017-04-13,84.239998,86.300003,84.239998,84.570000,83.886795,58900
2017-04-17,84.769997,85.510002,84.339996,85.099998,84.412514,51200
2017-04-18,84.389999,85.650002,84.360001,84.879997,84.194283,67100
2017-04-19,85.320000,86.699997,84.330002,84.730003,84.045509,93400
2017-04-20,85.290001,85.959999,84.849998,85.610001,84.918396,72800
2017-04-21,85.279999,86.400002,84.500000,84.839996,84.154617,105400
2017-04-24,86.099998,86.989998,84.190002,85.809998,85.116776,79800
2017-04-25,86.800003,87.010002,84.900002,86.199997,85.503624,94200
2017-04-26,85.980003,87.699997,84.900002,85.430000,84.739853,124000
2017-04-27,84.910004,85.099998,84.000000,85.000000,84.313324,78300
2017-04-28,84.550003,86.980003,84.129997,85.720001,85.027504,65100
2017-05-01,86.279999,88.879997,86.050003,88.000000,87.289085,108300
2017-05-02,87.599998,89.730003,87.599998,89.279999,88.558739,115800
2017-05-03,89.209999,89.250000,87.750000,88.589996,87.874313,59200
2017-05-04,88.639999,90.400002,86.360001,87.440002,86.733612,69000
2017-05-05,87.699997,88.500000,86.820000,87.660004,86.951836,48100
2017-05-08,88.000000,89.320000,86.709999,88.639999,87.923912,56200
2017-05-09,88.529999,88.900002,87.000000,87.720001,87.011353,73900
2017-05-10,87.400002,89.120003,87.089996,88.080002,87.368439,52700
2017-05-11,87.300003,91.040001,85.650002,90.500000,89.768890,79400
2017-05-12,91.029999,91.029999,86.050003,86.910004,86.207893,92300
2017-05-15,87.000000,89.419998,86.010002,88.459999,87.745369,72400
2017-05-16,88.639999,90.389999,88.639999,89.709999,88.985268,113600
2017-05-17,88.559998,89.190002,86.610001,88.000000,87.289085,45200
2017-05-18,87.220001,87.220001,83.230003,83.900002,83.222206,212500
2017-05-19,83.949997,87.849998,83.660004,86.279999,85.582977,201600
2017-05-22,87.239998,87.360001,84.610001,85.309998,84.620811,52800
2017-05-23,85.699997,87.059998,85.209999,85.769997,85.077103,56500
2017-05-24,85.699997,87.769997,84.839996,86.839996,86.138458,59000
2017-05-25,87.309998,88.410004,86.730003,88.089996,87.378357,25600
2017-05-26,88.230003,90.000000,87.699997,89.199997,88.479393,81300
2017-05-30,89.519997,90.000000,87.080002,89.089996,88.370277,106000
2017-05-31,89.099998,90.150002,88.220001,89.470001,88.747215,140400
2017-06-01,89.370003,89.870003,87.330002,89.150002,88.429802,121800
2017-06-02,88.190002,92.089996,88.160004,91.589996,90.850082,274500
2017-06-05,91.459999,97.860001,90.050003,96.570000,95.789856,346700
2017-06-06,96.489998,97.040001,94.570000,96.040001,95.264130,154300
2017-06-07,96.660004,97.199997,93.389999,93.470001,92.714897,258700
2017-06-08,92.650002,94.989998,90.580002,92.410004,92.407906,181900
2017-06-09,92.269997,92.500000,90.510002,91.599998,91.597916,161600
2017-06-12,91.349998,93.059998,90.570000,91.220001,91.217926,311800
2017-06-13,91.910004,92.000000,87.750000,88.050003,88.048004,1214300
2017-06-14,87.589996,88.500000,86.000000,87.290001,87.290001,934200
2017-06-15,86.849998,87.169998,85.279999,86.519997,86.519997,527100
2017-06-16,86.550003,87.459999,85.750000,86.800003,86.800003,318800
2017-06-19,87.000000,89.470001,86.500000,87.790001,87.790001,493900
2017-06-20,87.980003,90.370003,86.730003,89.980003,89.980003,538800
2017-06-21,84.510002,88.489998,83.000000,86.730003,86.730003,1780700
2017-06-22,87.080002,88.959999,86.000000,88.459999,88.459999,323100
2017-06-23,88.279999,88.830002,87.000000,88.209999,88.209999,146800
2017-06-26,89.190002,89.800003,87.250000,88.589996,88.589996,212800
2017-06-27,88.120003,88.919998,86.709999,88.019997,88.019997,157700
2017-06-28,88.089996,89.849998,87.940002,89.500000,89.500000,143600
2017-06-29,89.690002,90.360001,88.639999,90.019997,90.019997,264700
2017-06-30,90.309998,92.500000,89.910004,92.190002,92.190002,264800
2017-07-03,92.459999,94.000000,92.300003,93.169998,93.169998,118800
2017-07-05,93.000000,93.000000,90.510002,91.629997,91.629997,244900
2017-07-06,91.339996,92.940002,89.470001,90.190002,90.190002,163200
2017-07-07,90.379997,91.220001,89.209999,90.150002,90.150002,80700
2017-07-10,90.339996,90.889999,89.519997,89.849998,89.849998,72700
2017-07-11,89.970001,89.970001,87.309998,88.879997,88.879997,113300
2017-07-12,89.489998,90.129997,88.190002,90.000000,90.000000,354600
2017-07-13,90.000000,91.400002,89.570000,90.199997,90.199997,208700
2017-07-14,90.209999,90.919998,88.519997,90.070000,90.070000,160600
2017-07-17,90.330002,90.989998,89.489998,90.000000,90.000000,316200
2017-07-18,90.010002,90.010002,85.870003,86.000000,86.000000,308100
2017-07-19,86.389999,88.000000,84.010002,87.470001,87.470001,299100
2017-07-20,87.839996,88.720001,85.940002,86.500000,86.500000,295000
2017-07-21,86.330002,88.309998,86.330002,87.779999,87.779999,161900
2017-07-24,88.000000,88.620003,87.019997,88.010002,88.010002,106100
2017-07-25,88.580002,89.730003,87.150002,88.680000,88.680000,99100
2017-07-26,88.879997,89.199997,87.620003,88.940002,88.940002,113200
2017-07-27,89.070000,89.400002,87.660004,88.059998,88.059998,62800
2017-07-28,88.070000,88.589996,87.220001,88.070000,88.070000,80800
2017-07-31,88.239998,88.690002,86.150002,86.809998,86.809998,233900
2017-08-01,87.250000,88.650002,86.930000,87.629997,87.629997,200300
2017-08-02,87.690002,88.269997,86.500000,87.690002,87.690002,68800
2017-08-03,87.309998,88.440002,87.150002,88.129997,88.129997,123900
2017-08-04,88.269997,88.309998,87.050003,87.949997,87.949997,86200
2017-08-07,88.139999,88.480003,87.269997,87.510002,87.510002,73300
2017-08-08,87.519997,88.260002,87.160004,87.400002,87.400002,103900
2017-08-09,87.110001,87.599998,84.610001,84.650002,84.650002,104400
2017-08-10,82.680000,86.379997,82.680000,84.209999,84.209999,158000
2017-08-11,83.809998,86.070000,83.459999,85.339996,85.339996,161200
2017-08-14,89.250000,96.870003,88.500000,96.610001,96.610001,408300
2017-08-15,96.980003,97.089996,93.129997,96.099998,96.099998,218500
2017-08-16,96.580002,96.989998,94.519997,95.050003,95.050003,115200
2017-08-17,94.930000,96.220001,93.919998,94.720001,94.720001,83300
2017-08-18,94.599998,97.989998,94.519997,97.510002,97.510002,82600
2017-08-21,97.589996,97.589996,96.059998,96.599998,96.599998,159900
2017-08-22,96.860001,99.279999,95.040001,98.730003,98.730003,117200
2017-08-23,98.309998,102.900002,98.309998,101.900002,101.900002,207900
2017-08-24,101.629997,106.730003,101.209999,104.489998,104.489998,314000
2017-08-25,104.900002,108.089996,104.589996,105.860001,105.860001,351200
2017-08-28,106.720001,108.150002,104.400002,107.820000,107.820000,175400
2017-08-29,107.180000,107.309998,104.330002,105.690002,105.690002,193000
2017-08-30,105.550003,105.550003,102.410004,104.019997,104.019997,307000
2017-08-31,104.680000,106.000000,102.910004,103.809998,103.809998,279400
2017-09-01,104.300003,108.989998,104.010002,106.419998,106.419998,174500
2017-09-05,106.830002,108.790001,106.830002,107.470001,107.470001,103500
2017-09-06,107.800003,107.800003,105.419998,106.070000,106.070000,166600
2017-09-07,106.199997,107.089996,105.129997,105.980003,105.980003,73000
2017-09-08,105.050003,105.279999,101.250000,103.849998,103.849998,207900
2017-09-11,103.760002,105.739998,102.000000,102.419998,102.419998,177800
2017-09-12,102.580002,104.129997,100.160004,101.820000,101.820000,179900
2017-09-13,102.330002,104.250000,101.989998,103.669998,103.669998,138500
2017-09-14,103.180000,104.300003,102.139999,103.440002,103.440002,205300
2017-09-15,102.730003,104.410004,101.470001,103.940002,103.940002,208900
2017-09-18,103.620003,105.019997,103.349998,104.190002,104.190002,303100
2017-09-19,103.930000,105.610001,103.410004,105.150002,105.150002,155000
2017-09-20,105.360001,106.000000,104.949997,105.680000,105.680000,192800
2017-09-21,105.879997,108.339996,105.019997,108.000000,108.000000,166100
2017-09-22,107.879997,114.339996,107.470001,113.959999,113.959999,354000
2017-09-25,113.959999,113.959999,108.809998,111.000000,111.000000,323500
2017-09-26,110.889999,111.779999,109.739998,111.300003,111.300003,101600
2017-09-27,111.739998,112.300003,108.970001,109.720001,109.720001,241900
2017-09-28,109.970001,113.309998,109.970001,112.769997,112.769997,226800
2017-09-29,113.690002,117.709999,112.849998,117.349998,117.349998,228300
2017-10-02,116.870003,120.660004,116.419998,119.790001,119.790001,278400
2017-10-03,120.489998,122.879997,119.940002,122.510002,122.510002,370100
2017-10-04,123.139999,124.580002,122.580002,123.080002,123.080002,349600
2017-10-05,123.449997,123.830002,122.400002,122.699997,122.699997,369700
2017-10-06,122.000000,123.910004,121.599998,122.279999,122.279999,163100
2017-10-09,122.830002,123.449997,120.459999,120.680000,120.680000,183100
2017-10-10,121.000000,123.620003,120.879997,123.620003,123.620003,108200
2017-10-11,123.989998,126.320000,122.529999,123.230003,123.230003,243700
2017-10-12,123.379997,124.470001,121.650002,123.989998,123.989998,207600
2017-10-13,124.000000,126.940002,122.660004,126.800003,126.800003,389900
2017-10-16,126.349998,127.839996,124.930000,127.089996,127.089996,278300
2017-10-17,127.129997,127.449997,125.040001,125.870003,125.870003,237500
2017-10-18,126.419998,127.839996,123.959999,124.610001,124.610001,294300
2017-10-19,123.610001,124.309998,122.290001,123.910004,123.910004,115400
